company,name,address,city,latitude,longitude,phone,connector_types,amenities,quantity,tariffs,is_24_7,station_id,source_url,scraped_at
AYNA (Gov),AZPETROL,"8 Noyabr, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.378967905047546,49.88266723206186,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a6157a5ab6aafb9d7ff89,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441018
AYNA (Gov),Socar Sabunçu dairəsi,"Maştağa, Sabunçu, Bakı, Azərbaycan, AZ1037",Bakı,40.50246394591545,49.97450618808779,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a6242ca56a6ac330c7e6e,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441038
AYNA (Gov),Bakı Fransız Liseyi,"Xaqani Rüstəmov, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.37804880437511,49.88184669418436,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,5,0,Yes,676a624c8d722bff960f5a9f,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441058
AYNA (Gov),Raffle Tower,"1-ci Park, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.38269592183042,49.89198952430556,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a632aa5ab6aafb9d7ff8a,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441077
AYNA (Gov),Sea Breeze parking,"Nardaran, Sabunçu, Bakı, Azərbaycan, AZ1097",Bakı,40.59130897677599,49.98223769803744,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,0,0,Yes,676a642da5ab6aafb9d7ff8b,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441095
AYNA (Gov),Aysun şadlıq sarayı,"Babək, Xətai, Bakı, Azərbaycan, AZ1074",Bakı,40.390799692395404,49.90511245238605,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a642fa5ab6aafb9d7ff8c,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441112
AYNA (Gov),Sea Breeze parking,"Nardaran, Sabunçu, Bakı, Azərbaycan, AZ1097",Bakı,40.59126514935127,49.981581975962996,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a646aa5ab6aafb9d7ff8d,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441131
AYNA (Gov),Pirşağı-Bilgəh şossesi,"İstiqlaliyyət, Nardaran, Sabunçu, Bakı, Azərbaycan, AZ1097",Bakı,40.587005519135374,49.98521916529836,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a649ca5ab6aafb9d7ff8e,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441155
AYNA (Gov),Socar Petroleum 13,"Babək, Xətai, Bakı, Azərbaycan, AZ1030",Bakı,40.393611926701425,49.932609680444386,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a64be8d722bff960f5aa0,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441173
AYNA (Gov),Xətai Park yaşayış kompleksi,"Gəncə, Xətai, Bakı, Azərbaycan, AZ1121",Bakı,40.36537025631458,49.95974396230878,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a656aa5ab6aafb9d7ff8f,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441193
AYNA (Gov),Blue Mall,"8 Noyabr, Xətai, Bakı, Azərbaycan, AZ1123",Bakı,40.36917411823285,49.93755354405377,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a66238d722bff960f5aa2,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441214
AYNA (Gov),SOCAR,"8 Noyabr, Xətai, Bakı, Azərbaycan, AZ1025",Bakı,40.37571379128909,49.91617335032771,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a667d8d722bff960f5aa3,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441233
AYNA (Gov),Pirşağı-Bilgəh şossesi,"Zuğulba, Bilgəh, Sabunçu, Bakı, Azərbaycan, AZ1094",Bakı,40.588991702984856,50.057130910434324,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a66cfca56a6ac330c7e6f,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441254
AYNA (Gov),Nar Şərab,"Namiq Quliyev, Bibiheybət, Səbail, Bakı, Azərbaycan, AZ1023",Bakı,40.30497266244734,49.82471594488564,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a6a24a5ab6aafb9d7ff90,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441280
AYNA (Gov),SOCAR,"Bibiheybət yolu, Bibiheybət, Səbail, Bakı, Azərbaycan, AZ1023",Bakı,40.31876109259693,49.821504338180716,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a6a728d722bff960f5aa4,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441302
AYNA (Gov),Azərbaycan Voleybol Mərkəzi,Səbail rayonu Əhəd Yaqubov küçəsi,Səbail,40.33512447062384,49.83639726978316,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a6b0ba5ab6aafb9d7ff91,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441315
AYNA (Gov),"Bakı şəhəri, Nizami rayonu, Qara Qarayev pr.","Qara Qarayev, Nizami, Bakı, Azərbaycan, AZ1142",Bakı,40.39885569639401,49.95187740446718,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a895a8d722bff960f5aa5,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441333
AYNA (Gov),"Nizami rayonu, Tokaz MMC","Qara Qarayev, Nizami, Bakı, Azərbaycan, AZ1119",Bakı,40.40454304748272,49.94717495749737,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8994ca56a6ac330c7e72,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441353
AYNA (Gov),Əhmədli Ekoservis,"Qara Qarayev, Nizami, Bakı, Azərbaycan, AZ1096",Bakı,40.40563177464003,49.94594301132253,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a89e7a5ab6aafb9d7ff92,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441372
AYNA (Gov),"Babək pr-ti, məhəllə 2359","Babək, Keşlə, Nizami, Bakı, Azərbaycan, AZ1030",Bakı,40.39193714460356,49.90999803114403,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,4,0,Yes,676a8b1aca56a6ac330c7e73,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441390
AYNA (Gov),Socar Babək prospekti maşın bazarı,"Oqtay Vəliyev, Nizami, Bakı, Azərbaycan, AZ1030",Bakı,40.39280576489179,49.91460386114062,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8b4eca56a6ac330c7e74,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441412
AYNA (Gov),Socar Ziya Bünyadov prospekti,"Ziya Bünyadov, Nizami, Bakı, Azərbaycan, AZ1029",Bakı,40.42518424268462,49.9072807750718,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8bc0a5ab6aafb9d7ff93,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441432
AYNA (Gov),"Çinar Park , Əhməd Rəcəbli","Əhməd Rəcəbli, Nərimanov, Bakı, Azərbaycan, AZ1075",Bakı,40.41470165784503,49.85936317139445,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8c1ea5ab6aafb9d7ff94,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441452
AYNA (Gov),7 saylı Asan Xidmət mərkəzi,"Zaur Nudirəliyev, Nərimanov, Bakı, Azərbaycan, AZ1075",Bakı,40.413053088599725,49.85499608198771,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a8c61ca56a6ac330c7e75,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441473
AYNA (Gov),"Aşıq Molla Cümə, Elektra Az MMC","Zaur Nudirəliyev, Nərimanov, Bakı, Azərbaycan, AZ1075",Bakı,40.41191659206652,49.85765753192399,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8caca5ab6aafb9d7ff95,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441492
AYNA (Gov),Ziya Bünyadov pr. 86b,"Ziya Bünyadov, Nərimanov, Bakı, Azərbaycan, AZ1106",Bakı,40.411292033535716,49.839051806035116,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8d04ca56a6ac330c7e76,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441511
AYNA (Gov),"Aydin Nasirov 3, Mangal Restaurant","Dənizkənarı, Səbail, Bakı, Azərbaycan, AZ1003",Bakı,40.34339066502176,49.8419014417683,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8d478d722bff960f5aa6,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441530
AYNA (Gov),"Xanlar küç. 10, Sabah Plaza","Ziya Yusifzadə, Səbail, Bakı, Azərbaycan, AZ1003",Bakı,40.3515951811861,49.83233124917413,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a8d9ea5ab6aafb9d7ff97,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441549
AYNA (Gov),Tofiq Bəhramov adına Stadion,"Əhməd bəy Ağaoğlu, Nərimanov, Bakı, Azərbaycan, AZ1008",Bakı,40.398353558783185,49.85115656098509,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a8da8ca56a6ac330c7e77,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441568
AYNA (Gov),Şərq bazarı,"Xətai, Nərimanov, Bakı, Azərbaycan, AZ1008",Bakı,40.38659384168514,49.85548338640612,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8deaa5ab6aafb9d7ff98,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441587
AYNA (Gov),"Dalga Plaza, 24 Neftchilar pr","Neftçilər, Səbail, Bakı, Azərbaycan, AZ1000",Bakı,40.35767099608327,49.834761488204634,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,5,0,Yes,676a8df98d722bff960f5aa7,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441604
AYNA (Gov),East Park yaşayış kompleksi,"Xətai, Nərimanov, Bakı, Azərbaycan",Bakı,40.389100900343436,49.85840844051515,0,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8e25ca56a6ac330c7e78,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441621
AYNA (Gov),Neftçilər pr 24,"Neftçilər, Səbail, Bakı, Azərbaycan, AZ1000",Bakı,40.35791657768772,49.834839691223294,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8e43ca56a6ac330c7e79,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441643
AYNA (Gov),Bakı Konqres Mərkəzi,"Təbriz, Nərimanov, Bakı, Azərbaycan, AZ1072",Bakı,40.39666384535022,49.864566882214376,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a8e678d722bff960f5aa8,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441661
AYNA (Gov),Heydər Əliyev pr. 2,"Heydər Əliyev, Nərimanov, Bakı, Azərbaycan, AZ1154",Bakı,40.39165905655943,49.86879880757249,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,1,0,Yes,676a8e948d722bff960f5aa9,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441679
AYNA (Gov),Nərgiz Mall,"Nigar Rəfibəyli, Səbail, Bakı, Azərbaycan, AZ1005",Bakı,40.37081301640151,49.83451638007995,,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,4,0,Yes,676a8eb6a5ab6aafb9d7ff99,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441699
AYNA (Gov),Həsənoğlu,"Həsənoğlu, Nərimanov, Bakı, Azərbaycan, AZ1033",Bakı,40.397424921837654,49.86960062964275,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a8ebba5ab6aafb9d7ff9a,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441719
AYNA (Gov),"Bakı şəhəri Yasamal rayonu Moskva prospekti 31/68 məhəllə,Şamaxinka","Moskva, Nəsimi, Bakı, Azərbaycan, AZ1134",Bakı,40.40619680355036,49.80730022174987,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,2,0,Yes,676a8f3a8d722bff960f5aaa,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441738
AYNA (Gov),"Rahat Gourmetmarket, Həsən Əliyev küçəsi","Həsən Əliyev, Nəsimi, Bakı, Azərbaycan, AZ1022",Bakı,40.39590857978786,49.82012474227406,-,Caravan Mains Socket; CSS Combo 1; CSS Combo 2; CHAdeMO; Commando; GB/T; GB/T 2; NEMA 14-50; NEMA TT-30; Tesla; Tesla (Fast); Tesla (Roadster); Three Phase; Type 1 (J1772); Type 2 (Mennekes); Type 3; Type 3A; Wall; Wall (AU/NZ); Wall (BS1363); Wall (Euro),Cafe; WC,3,0,Yes,676a902f8d722bff960f5aab,https://edm.ayna.gov.az/,2025-12-18T20:12:21.441759
